Index;X;Y;GT_Label;Predicted_Label
1;0.135128;0.469812;0;5
2;0.9398200000000001;0.399074;1;4
3;0.142675;0.687631;0;5
4;0.102345;0.710221;0;5
5;0.801802;0.333846;2;4
6;0.389467;0.537309;3;5
7;0.786116;0.6642279999999999;2;4
8;0.43502799999999997;0.183765;3;5
9;0.367902;0.403544;3;5
10;0.590687;0.512617;4;4
11;0.47695600000000005;0.49055699999999997;-1;5
12;0.618637;0.749973;4;4
13;0.12384500000000001;0.054497000000000004;-1;-1
14;0.26973;0.42737600000000003;5;5
15;0.798324;0.444691;2;4
16;0.9474;0.660745;1;4
17;0.921575;0.49202700000000005;1;4
18;0.9568270000000001;0.450054;1;4
19;0.28588600000000003;0.48468500000000003;5;5
20;0.840433;0.44303400000000004;-1;4
21;0.70833;0.6413220000000001;2;4
22;0.301082;0.448101;5;5
23;0.06296;0.562631;0;5
24;0.05220399999999999;0.44575200000000004;0;5
25;0.671387;0.377711;-1;-1
26;0.903364;0.484476;1;4
27;0.372716;0.466591;3;5
28;0.919427;0.8809459999999999;-1;-1
29;0.34729;0.971342;-1;0
30;0.7337359999999999;0.642134;2;4
31;0.09171499999999999;0.17288599999999998;0;5
32;0.785981;0.237262;2;4
33;0.132975;0.725262;0;5
34;0.058695000000000004;0.708812;0;5
35;0.889918;0.251664;1;4
36;0.8505729999999999;0.44733599999999996;-1;4
37;0.780926;0.62598;2;4
38;0.8938790000000001;0.530067;1;4
39;0.623482;0.37355;4;4
40;0.7601859999999999;0.778161;2;4
41;0.750707;0.744376;2;4
42;0.375013;0.474872;3;5
43;0.786798;0.591799;2;4
44;0.4513;0.232302;3;5
45;0.45476400000000006;0.539933;3;5
46;0.274741;0.661101;5;5
47;0.7433350000000001;0.14998;2;4
48;0.7674850000000001;0.440846;2;4
49;0.56409;0.40104;4;4
50;0.349403;0.297396;-1;5
51;0.637129;0.36840300000000004;4;4
52;0.9233040000000001;0.723302;1;4
53;0.7706569999999999;0.9244559999999999;-1;1
54;0.38334;0.697403;3;5
55;0.453024;0.536846;3;5
56;0.576917;0.5038520000000001;4;4
57;0.560489;0.516201;4;4
58;0.722597;0.20706;2;4
59;0.06602000000000001;0.613725;0;5
60;0.520382;0.47564399999999996;-1;4
61;0.8862450000000001;0.202503;1;4
62;0.790273;0.518664;2;4
63;0.383531;0.692154;3;5
64;0.6765979999999999;0.539523;-1;4
65;0.449908;0.605477;3;5
66;0.258308;0.759235;5;5
67;0.366168;0.432651;3;5
68;0.22223400000000001;0.354906;5;5
69;0.823926;0.443107;-1;4
70;0.92158;0.48282600000000003;1;4
71;0.752158;0.781315;2;4
72;0.799759;0.498;2;4
73;0.689059;0.447866;-1;4
74;0.107296;0.754879;0;5
75;0.45173100000000005;0.245376;3;5
76;0.13225;0.206409;0;5
77;0.385175;0.6145970000000001;3;5
78;0.5766680000000001;0.583275;-1;4
79;0.46832299999999993;0.336416;3;5
80;0.036482;0.901013;-1;-1
81;0.9001979999999999;0.526315;1;4
82;0.47574700000000003;0.5284760000000001;3;5
83;0.378977;0.45648299999999997;3;5
84;0.8800290000000001;0.62347;1;4
85;0.07308200000000001;0.172201;0;5
86;0.9154549999999999;0.221946;1;4
87;0.27479000000000003;0.503329;5;5
88;0.722971;0.11950999999999999;-1;-1
89;0.624166;0.693409;4;4
90;0.558301;0.569886;4;4
91;0.666462;0.145315;-1;-1
92;0.432255;0.162416;3;5
93;0.787825;0.5815100000000001;2;4
94;0.323921;0.442792;-1;5
95;0.84499;0.17532899999999998;-1;-1
96;0.549758;0.7289800000000001;4;4
97;0.7330479999999999;0.674289;2;4
98;0.618704;0.233906;4;4
99;0.22315700000000002;0.416993;5;5
100;0.25977;0.685631;5;5
101;0.729766;0.624987;2;4
102;0.619819;0.621846;4;4
103;0.41305200000000003;0.155597;3;5
104;0.263773;0.49647600000000003;5;5
105;0.076235;0.44447;-1;5
106;0.046423;0.542423;0;5
107;0.787717;0.71049;2;4
108;0.846582;0.44028900000000004;-1;4
109;0.545205;0.339356;4;4
110;0.227388;0.261356;5;5
111;0.782877;0.303188;2;4
112;0.11733699999999998;0.5617989999999999;-1;5
113;0.139059;0.518081;0;5
114;0.34226;0.918027;-1;0
115;0.08237799999999999;0.758799;0;5
116;0.631804;0.43337600000000004;4;4
117;0.10018300000000001;0.5320600000000001;0;5
118;0.211835;0.96306;-1;-1
119;0.21844499999999997;0.5614359999999999;5;5
120;0.19174000000000002;0.874295;-1;-1
121;0.957592;0.754188;1;4
122;0.800367;0.677416;2;4
123;0.45036800000000005;0.29043;3;5
124;0.450412;0.750544;3;5
125;0.636193;0.33310100000000004;4;4
126;0.5819529999999999;0.16336900000000001;4;4
127;0.44387600000000005;0.9201809999999999;-1;0
128;0.750246;0.197409;2;4
129;0.241508;0.44147700000000006;5;5
130;0.735113;0.695792;2;4
131;0.548129;0.753161;4;4
132;0.11161800000000001;0.441054;0;5
133;0.761484;0.212383;2;4
134;0.309804;0.43206000000000006;-1;5
135;0.230028;0.185624;5;5
136;0.285289;0.48576499999999995;5;5
137;0.558585;0.27170500000000003;4;4
138;0.7795920000000001;0.740745;2;4
139;0.400377;0.707725;3;5
140;0.593226;0.19297999999999998;4;4
141;0.27876;0.47869799999999996;5;5
142;0.12106700000000001;0.165456;0;5
143;0.36638699999999996;0.47726199999999996;3;5
144;0.884511;0.6586380000000001;1;4
145;0.380715;0.407953;3;5
146;0.219741;0.536188;5;5
147;0.41200299999999995;0.687416;3;5
148;0.043345;0.570584;0;5
149;0.741611;0.664396;2;4
150;0.781886;0.185383;2;4
151;0.64458;0.836685;-1;4
152;0.069827;0.220081;0;5
153;0.404078;0.14963800000000002;3;5
154;0.294693;0.44197299999999995;5;5
155;0.16028;0.388644;-1;-1
156;0.608441;0.186577;4;4
157;0.5569689999999999;0.5851810000000001;4;4
158;0.8093520000000001;0.662718;2;4
159;0.560293;0.151329;4;4
160;0.560595;0.149175;4;4
161;0.290231;0.257718;5;5
162;0.417508;0.225289;3;5
163;0.455539;0.536242;3;5
164;0.101186;0.742658;0;5
165;0.7914899999999999;0.406926;-1;-1
166;0.8801969999999999;0.748678;1;4
167;0.523491;0.7793760000000001;-1;4
168;0.914467;0.454758;1;4
169;0.627575;0.5696640000000001;4;4
170;0.265608;0.173034;5;5
171;0.051838;0.6714359999999999;0;5
172;0.602122;0.16951;4;4
173;0.068132;0.730262;0;5
174;0.166098;0.35255;-1;-1
175;0.276251;0.756329;5;5
176;0.583186;0.517074;4;4
177;0.134271;0.542141;0;5
178;0.883647;0.5577449999999999;1;4
179;0.9027270000000001;0.252664;1;4
180;0.9612649999999999;0.178242;1;4
181;0.409043;0.150376;3;5
182;0.596191;0.648879;-1;4
183;0.55948;0.337846;4;4
184;0.727901;0.368698;2;4
185;0.8871459999999999;0.251617;1;4
186;0.07965599999999999;0.756188;0;5
187;0.22820100000000001;0.572638;5;5
188;0.086344;0.758631;0;5
189;0.337572;0.44317399999999996;-1;5
190;0.46183500000000005;0.287772;3;5
191;0.42767;0.134295;3;5
192;0.556492;0.28783200000000003;4;4
193;0.46564399999999995;0.248919;3;5
194;0.721504;0.319725;2;4
195;0.12434500000000001;0.47245;0;5
196;0.234269;0.736114;5;5
197;0.019739;0.879128;-1;-1
198;0.7898149999999999;0.214993;2;4
199;0.593435;0.464517;4;4
200;0.630225;0.389953;4;4
201;0.782013;0.27467800000000003;2;4
202;0.720849;0.497007;2;4
203;0.623451;0.628886;4;4
204;0.9598780000000001;0.697725;1;4
205;0.51405;0.09156399999999999;-1;2
206;0.946126;0.499436;1;4
207;0.562609;0.728651;4;4
208;0.9349700000000001;0.257423;1;4
209;0.07385900000000001;0.44077200000000005;-1;5
210;0.648258;0.015416;-1;2
211;0.384773;0.8692479999999999;-1;0
212;0.621508;0.312101;4;4
213;0.295323;0.19801300000000002;5;5
214;0.073362;0.678128;0;5
215;0.07551000000000001;0.23261700000000002;0;5
216;0.630972;0.23443000000000003;4;4
217;0.766234;0.493832;2;4
218;0.5358470000000001;0.6902010000000001;-1;4
219;0.5554319999999999;0.221664;4;4
220;0.45443500000000003;0.369846;3;5
221;0.380814;0.43131499999999995;3;5
222;0.9193530000000001;0.463034;1;4
223;0.7420770000000001;0.747765;2;4
224;0.057726;0.330611;0;5
225;0.05292;0.23167100000000002;0;5
226;0.766117;0.227262;2;4
227;0.302606;0.21954400000000002;-1;5
228;0.42758199999999996;0.704195;3;5
229;0.773813;0.47789899999999996;2;4
230;0.13486700000000001;0.22671100000000002;0;5
231;0.46053999999999995;0.30806;3;5
232;0.7170300000000001;0.43385200000000007;2;4
233;0.42834300000000003;0.234161;3;5
234;0.39637100000000003;0.17671099999999998;3;5
235;0.943874;0.700329;1;4
236;0.256508;0.716128;5;5
237;0.258878;0.701128;5;5
238;0.804979;0.6315029999999999;2;4
239;0.7324970000000001;0.18347;2;4
240;0.26861199999999996;0.733617;5;5
241;0.62956;0.342819;4;4
242;0.373918;0.283698;3;5
243;0.09150599999999999;0.6816979999999999;0;5
244;0.284771;0.23898699999999998;5;5
245;0.080028;0.736208;0;5
246;0.5563739999999999;0.25643;4;4
247;0.628509;0.7615770000000001;4;4
248;0.792192;0.634376;2;4
249;0.09700299999999999;0.7107720000000001;0;5
250;0.24244000000000002;0.835282;-1;-1
251;0.299755;0.870383;-1;0
252;0.23131500000000002;0.240785;5;5
253;0.414779;0.659195;3;5
254;0.885084;0.516013;1;4
255;0.574681;0.481792;4;4
256;0.38125;0.41680500000000004;3;5
257;0.19042;0.150772;-1;5
258;0.060202;0.605282;0;5
259;0.580372;0.47894;4;4
260;0.724295;0.471866;2;4
261;0.19616199999999998;0.96945;-1;-1
262;0.794994;0.48894;2;4
263;0.629219;0.44228900000000004;4;4
264;0.897711;0.167624;1;4
265;0.319036;0.432584;-1;5
266;0.898834;0.739772;1;4
267;0.05899600000000001;0.269295;0;5
268;0.930736;0.23553000000000002;1;4
269;0.899753;0.554631;1;4
270;0.8930290000000001;0.22996;1;4
271;0.598074;0.21530900000000003;4;4
272;0.721974;0.663705;2;4
273;0.14597100000000002;0.635919;0;5
274;0.922926;0.6715840000000001;1;4
275;0.920781;0.437745;1;4
276;0.660162;0.53651;-1;4
277;0.663227;0.7813760000000001;-1;-1
278;0.8777950000000001;0.898597;-1;1
279;0.546533;0.627711;4;4
280;0.757949;0.6741010000000001;2;4
281;0.389329;0.616591;3;5
282;0.904005;0.694168;1;4
283;0.903618;0.586725;1;4
284;0.902465;0.655933;1;4
285;0.804976;0.533899;2;4
286;0.25219;0.14943;5;5
287;0.587621;0.161886;4;4
288;0.588881;0.756893;-1;4
289;0.8907440000000001;0.15551700000000002;1;4
290;0.39315300000000003;0.636638;3;5
291;0.704886;0.501121;2;4
292;0.748247;0.28965799999999997;-1;4
293;0.10486600000000001;0.17296;0;5
294;0.421019;0.700906;3;5
295;0.780979;0.534993;2;4
296;0.803005;0.752074;2;4
297;0.745946;0.21293299999999998;2;4
298;0.774569;0.667121;2;4
299;0.7840729999999999;0.802926;-1;-1
300;0.9062979999999999;0.16989300000000002;1;4
301;0.705489;0.33574499999999996;2;4
302;0.25153600000000004;0.427188;5;5
303;0.617966;0.661463;4;4
304;0.38913400000000004;0.40434899999999996;3;5
305;0.9394030000000001;0.44066400000000006;1;4
306;0.12529400000000002;0.22373800000000002;0;5
307;0.612448;0.633141;4;4
308;0.556389;0.284919;4;4
309;0.43849399999999994;0.260805;3;5
310;0.104952;0.20698000000000003;0;5
311;0.584631;0.58102;-1;4
312;0.37523;0.537235;3;5
313;0.9016709999999999;0.583309;1;4
314;0.552984;0.625913;4;4
315;0.779906;0.464678;2;4
316;0.624987;0.250081;4;4
317;0.390964;0.621154;3;5
318;0.124097;0.431752;0;5
319;0.572121;0.24878499999999998;4;4
320;0.41050600000000004;0.744785;3;5
321;0.12329000000000001;0.463215;0;5
322;0.765146;0.45823500000000006;2;4
323;0.22064099999999998;0.46845;5;5
324;0.071104;0.077356;-1;-1
325;0.9335129999999999;0.480416;1;4
326;0.8829020000000001;0.246772;1;4
327;0.45288900000000004;0.6552479999999999;3;5
328;0.7184590000000001;0.426094;2;4
329;0.107195;0.765221;0;5
330;0.6189520000000001;0.81755;-1;4
331;0.379882;0.696416;3;5
332;0.11490999999999998;0.516201;0;5
333;0.352619;0.9030600000000001;-1;0
334;0.783928;0.707758;2;4
335;0.739646;0.437067;-1;4
336;0.907808;0.479121;1;4
337;0.737258;0.6816979999999999;2;4
338;0.334384;0.9217920000000001;-1;0
339;0.782293;0.51257;2;4
340;0.44371099999999997;0.249349;3;5
341;0.471505;0.351738;3;5
342;0.794612;0.622893;2;4
343;0.503314;0.352812;-1;-1
344;0.067352;0.21329499999999998;0;5
345;0.45194700000000004;0.36537600000000003;3;5
346;0.075171;0.737866;0;5
347;0.078956;0.15220799999999998;0;5
348;0.555384;0.7593489999999999;4;4
349;0.885157;0.43301300000000004;1;4
350;0.391853;0.176369;3;5
351;0.22889400000000001;0.753356;5;5
352;0.147034;0.568248;0;5
353;0.3893;0.37394;3;5
354;0.290549;0.426893;5;5
355;0.460714;0.582175;3;5
356;0.059191999999999995;0.40494600000000003;0;5
357;0.381301;0.374611;3;5
358;0.46112700000000006;0.42655699999999996;3;5
359;0.275497;0.164866;5;5
360;0.794221;0.61543;2;4
361;0.546751;0.699624;4;4
362;0.03032;0.600208;-1;5
363;0.098459;0.711309;0;5
364;0.25166;0.196463;5;5
365;0.042574;0.5233760000000001;0;5
366;0.137026;0.713356;0;5
367;0.732985;0.6934560000000001;2;4
368;0.58315;0.6029869999999999;-1;4
