Index;X;Y;GT_Label;Predicted_Label
0;0.770731;0.8511489999999999;1;1
1;0.77463;0.27270500000000003;2;2
2;0.933527;0.760893;0;0
3;0.855123;0.573048;1;1
4;0.818661;0.59423;1;1
5;0.19938599999999998;0.827967;6;6
6;0.3271;0.5667220000000001;6;6
7;0.43678100000000003;0.156129;7;7
8;0.87231;0.31551399999999996;1;1
9;0.714929;0.20958600000000002;2;2
10;0.48829300000000003;0.741258;5;5
11;0.18369000000000002;0.128225;7;7
12;0.055864;0.7839520000000001;6;6
13;0.421303;0.871948;6;6
14;0.270306;0.655864;4;4
15;0.35984099999999997;0.101497;7;7
16;0.165856;0.598212;6;6
17;0.12405699999999999;0.623409;6;6
18;0.727531;0.888766;1;1
19;0.12900999999999999;0.110473;7;7
20;0.384673;0.307094;8;8
21;0.195874;0.583565;6;6
22;0.090877;0.8399690000000001;6;6
23;0.320676;0.152652;7;7
24;0.49318;0.620114;5;5
25;0.26929699999999995;0.566945;6;6
26;0.758884;0.974891;-1;-1
27;0.067537;0.689418;6;6
28;0.7769739999999999;0.649317;1;1
29;0.542769;0.162339;-1;-1
30;0.12112300000000001;0.297138;8;8
31;0.775329;0.621654;1;1
32;0.615363;0.797888;6;6
33;0.826614;0.947368;1;1
34;0.535513;0.707158;5;5
35;0.264677;0.149912;7;7
36;0.8020930000000001;0.818803;1;1
37;0.235123;0.5772930000000001;6;6
38;0.188039;0.313746;8;8
39;0.538706;0.096046;-1;-1
40;0.552297;0.582481;6;6
41;0.75931;0.8099609999999999;1;1
42;0.225181;0.399449;-1;-1
43;0.25899;0.274908;8;8
44;0.709286;0.42911800000000005;2;2
45;0.852124;0.60523;1;1
46;0.778933;0.817772;1;1
47;0.555573;0.795503;6;6
48;0.732777;0.543088;-1;-1
49;0.8419989999999999;0.942567;1;1
50;0.443696;0.899648;6;6
51;0.32598;0.8342799999999999;6;6
52;0.7237640000000001;0.085204;3;3
53;0.129726;0.281337;8;8
54;0.723366;0.69467;1;1
55;0.36209600000000003;0.857033;6;6
56;0.81806;0.627319;1;1
57;0.6527890000000001;0.626497;6;6
58;0.9382469999999999;0.20698000000000003;1;1
59;0.142629;0.19881400000000002;7;7
60;0.766759;0.699479;1;1
61;0.80569;0.366096;2;2
62;0.45792;0.680567;5;5
63;0.185354;0.8581469999999999;6;6
64;0.80711;0.837656;1;1
65;0.894526;0.661615;0;0
66;0.242997;0.55937;6;6
67;0.347233;0.916009;6;6
68;0.631223;0.314031;3;3
69;0.9163690000000001;0.830256;1;1
70;0.236681;0.5150279999999999;6;6
71;0.8796799999999999;0.21997600000000003;1;1
72;0.06763999999999999;0.328287;8;8
73;0.40882399999999997;0.698565;-1;5
74;0.0605;0.288044;8;8
75;0.23401100000000002;0.736204;4;4
76;0.211529;0.528764;6;6
77;0.67599;0.645814;6;6
78;0.157533;0.275604;8;8
79;0.22084;0.6983020000000001;4;4
80;0.309616;0.571998;6;6
81;0.26861599999999997;0.18271800000000002;7;7
82;0.8951389999999999;0.8440770000000001;1;1
83;0.20763;0.318123;8;8
84;0.8828299999999999;0.358829;1;1
85;0.31888299999999997;0.16598;7;7
86;0.924217;0.216376;1;1
87;0.875793;0.384151;1;1
88;0.310143;0.722637;-1;-1
89;0.34134899999999996;0.686149;-1;-1
90;0.6803140000000001;0.289759;3;3
91;0.24172;0.08702599999999999;7;7
92;0.030182999999999998;0.631505;6;6
93;0.10748900000000002;0.349696;8;8
94;0.50485;0.863072;6;6
95;0.18457300000000001;0.099777;7;7
96;0.243367;0.762147;4;4
97;0.45846899999999996;0.8792709999999999;6;6
98;0.737717;0.13860799999999998;3;3
99;0.513966;0.876551;6;6
100;0.911991;0.13908099999999998;1;1
101;0.21497600000000003;0.114593;7;7
102;0.857223;0.8850370000000001;1;1
103;0.781857;0.9442139999999999;1;1
104;0.193857;0.545503;6;6
105;0.52756;0.745993;5;5
106;0.18225999999999998;0.140048;7;7
107;0.797409;0.667133;1;1
108;0.42431599999999997;0.522521;6;6
109;0.22995900000000002;0.6837439999999999;4;4
110;0.326681;0.843886;6;6
111;0.43334300000000003;0.124475;7;7
112;0.285624;0.265996;8;8
113;0.18020999999999998;0.882884;6;6
114;0.765846;0.48198500000000005;2;2
115;0.30208;0.320446;8;8
116;0.897741;0.330015;1;1
117;0.793249;0.56272;1;1
118;0.40689000000000003;0.898123;6;6
119;0.294063;0.29132399999999997;8;8
120;0.36134299999999997;0.699418;-1;-1
121;0.41396700000000003;0.13586900000000002;7;7
122;0.231346;0.185678;7;7
