Index;X;Y;GT_Label;Predicted_Label
1;0.770731;0.8511489999999999;1;6
2;0.77463;0.27270500000000003;2;8
3;0.933527;0.760893;0;3
4;0.855123;0.573048;1;6
5;0.818661;0.59423;1;6
6;0.19938599999999998;0.827967;6;5
7;0.3271;0.5667220000000001;6;5
8;0.43678100000000003;0.156129;7;1
9;0.87231;0.31551399999999996;1;6
10;0.714929;0.20958600000000002;2;8
11;0.48829300000000003;0.741258;5;4
12;0.18369000000000002;0.128225;7;1
13;0.055864;0.7839520000000001;6;5
14;0.421303;0.871948;6;5
15;0.270306;0.655864;4;2
16;0.35984099999999997;0.101497;7;1
17;0.165856;0.598212;6;5
18;0.12405699999999999;0.623409;6;-1
19;0.727531;0.888766;1;6
20;0.12900999999999999;0.110473;7;1
21;0.384673;0.307094;8;0
22;0.195874;0.583565;6;5
23;0.090877;0.8399690000000001;6;5
24;0.320676;0.152652;7;1
25;0.49318;0.620114;5;4
26;0.26929699999999995;0.566945;6;5
27;0.758884;0.974891;-1;-1
28;0.067537;0.689418;6;5
29;0.7769739999999999;0.649317;1;6
30;0.542769;0.162339;-1;-1
31;0.12112300000000001;0.297138;8;0
32;0.775329;0.621654;1;6
33;0.615363;0.797888;6;5
34;0.826614;0.947368;1;6
35;0.535513;0.707158;5;4
36;0.264677;0.149912;7;1
37;0.8020930000000001;0.818803;1;6
38;0.235123;0.5772930000000001;6;5
39;0.188039;0.313746;8;0
40;0.538706;0.096046;-1;-1
41;0.552297;0.582481;6;5
42;0.75931;0.8099609999999999;1;6
43;0.225181;0.399449;-1;-1
44;0.25899;0.274908;8;0
45;0.709286;0.42911800000000005;2;8
46;0.852124;0.60523;1;6
47;0.778933;0.817772;1;6
48;0.555573;0.795503;6;5
49;0.732777;0.543088;-1;-1
50;0.8419989999999999;0.942567;1;6
51;0.443696;0.899648;6;5
52;0.32598;0.8342799999999999;6;5
53;0.7237640000000001;0.085204;3;7
54;0.129726;0.281337;8;0
55;0.723366;0.69467;1;6
56;0.36209600000000003;0.857033;6;5
57;0.81806;0.627319;1;6
58;0.6527890000000001;0.626497;6;5
59;0.9382469999999999;0.20698000000000003;1;6
60;0.142629;0.19881400000000002;7;1
61;0.766759;0.699479;1;6
62;0.80569;0.366096;2;8
63;0.45792;0.680567;5;4
64;0.185354;0.8581469999999999;6;5
65;0.80711;0.837656;1;6
66;0.894526;0.661615;0;3
67;0.242997;0.55937;6;5
68;0.347233;0.916009;6;5
69;0.631223;0.314031;3;7
70;0.9163690000000001;0.830256;1;6
71;0.236681;0.5150279999999999;6;5
72;0.8796799999999999;0.21997600000000003;1;6
73;0.06763999999999999;0.328287;8;0
74;0.40882399999999997;0.698565;-1;-1
75;0.0605;0.288044;8;0
76;0.23401100000000002;0.736204;4;2
77;0.211529;0.528764;6;5
78;0.67599;0.645814;6;-1
79;0.157533;0.275604;8;0
80;0.22084;0.6983020000000001;4;2
81;0.309616;0.571998;6;5
82;0.26861599999999997;0.18271800000000002;7;1
83;0.8951389999999999;0.8440770000000001;1;6
84;0.20763;0.318123;8;0
85;0.8828299999999999;0.358829;1;6
86;0.31888299999999997;0.16598;7;1
87;0.924217;0.216376;1;6
88;0.875793;0.384151;1;6
89;0.310143;0.722637;-1;-1
90;0.34134899999999996;0.686149;-1;-1
91;0.6803140000000001;0.289759;3;7
92;0.24172;0.08702599999999999;7;1
93;0.030182999999999998;0.631505;6;5
94;0.10748900000000002;0.349696;8;0
95;0.50485;0.863072;6;5
96;0.18457300000000001;0.099777;7;1
97;0.243367;0.762147;4;2
98;0.45846899999999996;0.8792709999999999;6;5
99;0.737717;0.13860799999999998;3;7
100;0.513966;0.876551;6;5
101;0.911991;0.13908099999999998;1;6
102;0.21497600000000003;0.114593;7;1
103;0.857223;0.8850370000000001;1;6
104;0.781857;0.9442139999999999;1;6
105;0.193857;0.545503;6;5
106;0.52756;0.745993;5;4
107;0.18225999999999998;0.140048;7;1
108;0.797409;0.667133;1;6
109;0.42431599999999997;0.522521;6;5
110;0.22995900000000002;0.6837439999999999;4;2
111;0.326681;0.843886;6;5
112;0.43334300000000003;0.124475;7;1
113;0.285624;0.265996;8;0
114;0.18020999999999998;0.882884;6;5
115;0.765846;0.48198500000000005;2;8
116;0.30208;0.320446;8;0
117;0.897741;0.330015;1;6
118;0.793249;0.56272;1;6
119;0.40689000000000003;0.898123;6;5
120;0.294063;0.29132399999999997;8;0
121;0.36134299999999997;0.699418;-1;-1
122;0.41396700000000003;0.13586900000000002;7;1
123;0.231346;0.185678;7;1
124;0.969814;0.9124399999999999;1;-1
125;0.9550299999999999;0.9151309999999999;1;6
126;0.709733;0.722862;1;6
127;0.676421;0.038939;3;-1
128;0.194521;0.463696;-1;-1
129;0.473624;0.556409;6;5
130;0.325363;0.30354899999999996;8;0
131;0.042363;0.157184;7;1
132;0.084493;0.244344;8;0
133;0.810587;0.564678;1;6
134;0.49380100000000005;0.678602;5;4
135;0.586006;0.8231139999999999;6;5
136;0.61139;0.636387;6;5
137;0.7777729999999999;0.926902;1;6
138;0.285517;0.86254;6;5
139;0.449013;0.6552060000000001;5;4
140;0.072513;0.130092;7;1
141;0.8357;0.829017;1;6
142;0.6218090000000001;0.296168;3;7
143;0.062060000000000004;0.706129;6;5
144;0.15105;0.532435;6;5
145;0.239256;0.33327399999999996;8;0
146;0.22091100000000002;0.7325010000000001;4;2
147;0.557196;0.5594680000000001;6;5
148;0.8431569999999999;0.581551;1;6
149;0.91415;0.193433;1;6
150;0.8658040000000001;0.253392;1;6
151;0.801826;0.59726;1;6
152;0.45527700000000004;0.757788;5;4
153;0.34595;0.549987;6;5
154;0.920911;0.173326;1;6
155;0.14636400000000002;0.306341;8;0
156;0.59977;0.586374;6;5
157;0.7701560000000001;0.421783;2;8
158;0.26946;0.8629610000000001;6;5
159;0.536726;0.8241229999999999;6;5
160;0.516841;0.715512;5;4
161;0.864511;0.81198;1;6
162;0.044274;0.324991;8;0
163;0.316833;0.182886;7;1
164;0.293241;0.252897;8;0
165;0.26524000000000003;0.6840350000000001;4;2
166;0.6061340000000001;0.16303900000000002;3;-1
167;0.7471939999999999;0.82291;1;6
168;0.90279;0.14721199999999998;1;6
169;0.253621;0.8598620000000001;6;5
170;0.47856099999999996;0.692705;5;4
171;0.733457;0.855628;1;6
172;0.28773699999999997;0.30806999999999995;8;0
173;0.108021;0.959691;-1;-1
174;0.921817;0.145766;1;6
175;0.719184;0.466659;2;8
176;0.446417;0.40973100000000007;-1;-1
177;0.866663;0.886158;1;6
178;0.687906;0.30289299999999997;3;7
179;0.7392029999999999;0.8382430000000001;1;6
180;0.339563;0.18690199999999998;7;1
181;0.6387609999999999;0.6334989999999999;6;5
182;0.745977;0.7513479999999999;1;6
183;0.612451;0.560683;6;5
184;0.939934;0.783033;0;3
185;0.17945899999999998;0.6579079999999999;4;2
186;0.291267;0.913976;6;5
187;0.198451;0.8674620000000001;6;5
188;0.75731;0.504153;2;8
189;0.23284000000000002;0.8713790000000001;6;5
190;0.60497;0.589882;6;5
191;0.7504930000000001;0.495328;2;8
192;0.6361600000000001;0.242392;3;7
193;0.075503;0.061998000000000004;-1;-1
194;0.9316909999999999;0.7584;0;3
195;0.746374;0.818077;1;6
196;0.801056;0.702495;1;6
197;0.097594;0.28315999999999997;8;0
198;0.162179;0.8232709999999999;6;5
199;0.5160060000000001;0.5223369999999999;6;5
200;0.051302999999999994;0.760066;6;5
201;0.902747;0.221956;1;6
202;0.608711;0.238431;3;7
203;0.042651;0.715954;6;5
204;0.634551;0.11328900000000001;3;7
205;0.739933;0.901337;1;6
206;0.471883;0.154249;7;1
207;0.12854100000000002;0.168249;7;1
208;0.526034;0.13156500000000002;-1;-1
209;0.526903;0.726144;5;4
210;0.37208600000000003;0.483199;6;5
211;0.367371;0.5646760000000001;6;5
212;0.622821;0.613991;6;5
213;0.576531;0.829656;6;5
214;0.575907;0.623527;6;5
215;0.463771;0.641147;5;4
216;0.75217;0.7659520000000001;1;6
217;0.8760540000000001;0.33732399999999996;1;6
218;0.499421;0.739646;5;4
219;0.52664;0.653346;5;4
220;0.666983;0.427742;2;-1
221;0.299656;0.147208;7;1
222;0.27842;0.268646;8;0
223;0.7777390000000001;0.616761;1;6
224;0.866676;0.811357;1;6
225;0.48077700000000007;0.778411;5;4
226;0.854951;0.771416;-1;-1
227;0.057687;0.27367199999999997;8;0
